Title,Vessels,Cranes,Generations,PopulationSize,Crossover,Mutation,BestDelay,TimeMS
"Single Perfect Solution",8,1,80,50,0.60,0.10,244,698
"Single Perfect Solution",8,1,80,50,0.60,0.10,225,689
"Single Perfect Solution",8,1,80,50,0.60,0.15,244,711
"Single Perfect Solution",8,1,80,50,0.60,0.15,244,712
"Single Perfect Solution",8,1,80,50,0.60,0.20,244,741
"Single Perfect Solution",8,1,80,50,0.60,0.20,244,727
"Single Perfect Solution",8,1,80,50,0.70,0.05,244,619
"Single Perfect Solution",8,1,80,50,0.70,0.05,212,639
"Single Perfect Solution",8,1,80,50,0.70,0.10,244,646
"Single Perfect Solution",8,1,80,50,0.70,0.10,244,657
"Single Perfect Solution",8,1,80,50,0.70,0.15,244,690
"Single Perfect Solution",8,1,80,50,0.70,0.15,244,667
"Single Perfect Solution",8,1,80,50,0.70,0.20,244,694
"Single Perfect Solution",8,1,80,50,0.70,0.20,183,690
"Single Perfect Solution",8,1,80,50,0.80,0.05,244,595
"Single Perfect Solution",8,1,80,50,0.80,0.05,241,601
"Single Perfect Solution",8,1,80,50,0.80,0.10,244,626
"Single Perfect Solution",8,1,80,50,0.80,0.10,244,620
"Single Perfect Solution",8,1,80,50,0.80,0.15,244,640
"Single Perfect Solution",8,1,80,50,0.80,0.15,244,632
"Single Perfect Solution",8,1,80,50,0.80,0.20,244,675
"Single Perfect Solution",8,1,80,50,0.80,0.20,244,656
"Single Perfect Solution",8,1,80,50,0.90,0.05,242,592
"Single Perfect Solution",8,1,80,50,0.90,0.05,231,608
"Single Perfect Solution",8,1,80,50,0.90,0.10,241,616
"Single Perfect Solution",8,1,80,50,0.90,0.10,244,604
"Single Perfect Solution",8,1,80,50,0.90,0.15,244,624
"Single Perfect Solution",8,1,80,50,0.90,0.15,236,624
"Single Perfect Solution",8,1,80,50,0.90,0.20,244,640
"Single Perfect Solution",8,1,80,50,0.90,0.20,244,641
"Single Perfect Solution - EAT",8,1,50,10,0.40,0.05,245,81
"Single Perfect Solution - EAT",8,1,50,10,0.40,0.05,248,73
"Single Perfect Solution - EAT",8,1,50,10,0.40,0.10,244,78
"Single Perfect Solution - EAT",8,1,50,10,0.40,0.10,244,79
"Single Perfect Solution - EAT",8,1,50,10,0.40,0.15,244,77
"Single Perfect Solution - EAT",8,1,50,10,0.40,0.15,183,70
"Single Perfect Solution - EAT",8,1,50,10,0.40,0.20,244,84
"Single Perfect Solution - EAT",8,1,50,10,0.40,0.20,244,91
"Single Perfect Solution - EAT",8,1,50,10,0.50,0.05,245,73
"Single Perfect Solution - EAT",8,1,50,10,0.50,0.05,247,68
"Single Perfect Solution - EAT",8,1,50,10,0.50,0.10,241,73
"Single Perfect Solution - EAT",8,1,50,10,0.50,0.10,244,75
"Single Perfect Solution - EAT",8,1,50,10,0.50,0.15,244,80
"Single Perfect Solution - EAT",8,1,50,10,0.50,0.15,244,78
"Single Perfect Solution - EAT",8,1,50,10,0.50,0.20,244,79
"Single Perfect Solution - EAT",8,1,50,10,0.50,0.20,244,76
"Single Perfect Solution - EAT",8,1,50,10,0.60,0.05,249,67
"Single Perfect Solution - EAT",8,1,50,10,0.60,0.05,245,67
"Single Perfect Solution - EAT",8,1,50,10,0.60,0.10,245,68
"Single Perfect Solution - EAT",8,1,50,10,0.60,0.10,244,71
"Single Perfect Solution - EAT",8,1,50,10,0.60,0.15,244,72
"Single Perfect Solution - EAT",8,1,50,10,0.60,0.15,244,72
"Single Perfect Solution - EAT",8,1,50,10,0.60,0.20,244,78
"Single Perfect Solution - EAT",8,1,50,10,0.60,0.20,244,77
"Single Perfect Solution - EAT",8,1,50,10,0.70,0.05,249,66
"Single Perfect Solution - EAT",8,1,50,10,0.70,0.05,245,64
"Single Perfect Solution - EAT",8,1,50,10,0.70,0.10,244,69
"Single Perfect Solution - EAT",8,1,50,10,0.70,0.10,244,67
"Single Perfect Solution - EAT",8,1,50,10,0.70,0.15,244,70
"Single Perfect Solution - EAT",8,1,50,10,0.70,0.15,244,70
"Single Perfect Solution - EAT",8,1,50,10,0.70,0.20,244,74
"Single Perfect Solution - EAT",8,1,50,10,0.70,0.20,244,73
"Single Perfect Solution - EAT",8,1,50,10,0.80,0.05,251,65
"Single Perfect Solution - EAT",8,1,50,10,0.80,0.05,245,64
"Single Perfect Solution - EAT",8,1,50,10,0.80,0.10,244,66
"Single Perfect Solution - EAT",8,1,50,10,0.80,0.10,245,65
"Single Perfect Solution - EAT",8,1,50,10,0.80,0.15,244,69
"Single Perfect Solution - EAT",8,1,50,10,0.80,0.15,244,68
"Single Perfect Solution - EAT",8,1,50,10,0.80,0.20,244,75
"Single Perfect Solution - EAT",8,1,50,10,0.80,0.20,249,74
"Single Perfect Solution - EAT",8,1,50,10,0.90,0.05,247,62
"Single Perfect Solution - EAT",8,1,50,10,0.90,0.05,245,62
"Single Perfect Solution - EAT",8,1,50,10,0.90,0.10,243,65
"Single Perfect Solution - EAT",8,1,50,10,0.90,0.10,244,65
"Single Perfect Solution - EAT",8,1,50,10,0.90,0.15,244,66
"Single Perfect Solution - EAT",8,1,50,10,0.90,0.15,244,70
"Single Perfect Solution - EAT",8,1,50,10,0.90,0.20,244,71
"Single Perfect Solution - EAT",8,1,50,10,0.90,0.20,244,75
"Single Perfect Solution - EAT",8,1,50,20,0.40,0.05,244,168
"Single Perfect Solution - EAT",8,1,50,20,0.40,0.05,244,164
"Single Perfect Solution - EAT",8,1,50,20,0.40,0.10,244,175
"Single Perfect Solution - EAT",8,1,50,20,0.40,0.10,244,172
"Single Perfect Solution - EAT",8,1,50,20,0.40,0.15,244,181
"Single Perfect Solution - EAT",8,1,50,20,0.40,0.15,228,179
"Single Perfect Solution - EAT",8,1,50,20,0.40,0.20,244,179
"Single Perfect Solution - EAT",8,1,50,20,0.40,0.20,244,186
"Single Perfect Solution - EAT",8,1,50,20,0.50,0.05,244,152
"Single Perfect Solution - EAT",8,1,50,20,0.50,0.05,244,159
"Single Perfect Solution - EAT",8,1,50,20,0.50,0.10,243,158
"Single Perfect Solution - EAT",8,1,50,20,0.50,0.10,244,159
"Single Perfect Solution - EAT",8,1,50,20,0.50,0.15,244,167
"Single Perfect Solution - EAT",8,1,50,20,0.50,0.15,244,168
"Single Perfect Solution - EAT",8,1,50,20,0.50,0.20,248,182
"Single Perfect Solution - EAT",8,1,50,20,0.50,0.20,244,174
"Single Perfect Solution - EAT",8,1,50,20,0.60,0.05,244,150
"Single Perfect Solution - EAT",8,1,50,20,0.60,0.05,247,141
"Single Perfect Solution - EAT",8,1,50,20,0.60,0.10,244,149
"Single Perfect Solution - EAT",8,1,50,20,0.60,0.10,221,149
"Single Perfect Solution - EAT",8,1,50,20,0.60,0.15,244,154
"Single Perfect Solution - EAT",8,1,50,20,0.60,0.15,244,152
"Single Perfect Solution - EAT",8,1,50,20,0.60,0.20,244,163
"Single Perfect Solution - EAT",8,1,50,20,0.60,0.20,243,162
"Single Perfect Solution - EAT",8,1,50,20,0.70,0.05,244,141
"Single Perfect Solution - EAT",8,1,50,20,0.70,0.05,245,135
"Single Perfect Solution - EAT",8,1,50,20,0.70,0.10,244,145
"Single Perfect Solution - EAT",8,1,50,20,0.70,0.10,244,142
"Single Perfect Solution - EAT",8,1,50,20,0.70,0.15,244,152
"Single Perfect Solution - EAT",8,1,50,20,0.70,0.15,244,146
"Single Perfect Solution - EAT",8,1,50,20,0.70,0.20,197,157
"Single Perfect Solution - EAT",8,1,50,20,0.70,0.20,244,153
"Single Perfect Solution - EAT",8,1,50,20,0.80,0.05,244,141
"Single Perfect Solution - EAT",8,1,50,20,0.80,0.05,244,131
"Single Perfect Solution - EAT",8,1,50,20,0.80,0.10,244,146
"Single Perfect Solution - EAT",8,1,50,20,0.80,0.10,244,144
"Single Perfect Solution - EAT",8,1,50,20,0.80,0.15,244,145
"Single Perfect Solution - EAT",8,1,50,20,0.80,0.15,244,143
"Single Perfect Solution - EAT",8,1,50,20,0.80,0.20,244,147
"Single Perfect Solution - EAT",8,1,50,20,0.80,0.20,245,146
"Single Perfect Solution - EAT",8,1,50,20,0.90,0.05,245,131
"Single Perfect Solution - EAT",8,1,50,20,0.90,0.05,244,132
"Single Perfect Solution - EAT",8,1,50,20,0.90,0.10,243,135
"Single Perfect Solution - EAT",8,1,50,20,0.90,0.10,243,134
"Single Perfect Solution - EAT",8,1,50,20,0.90,0.15,244,139
"Single Perfect Solution - EAT",8,1,50,20,0.90,0.15,244,137
"Single Perfect Solution - EAT",8,1,50,20,0.90,0.20,228,142
"Single Perfect Solution - EAT",8,1,50,20,0.90,0.20,244,144
"Single Perfect Solution - EAT",8,1,50,30,0.40,0.05,244,254
"Single Perfect Solution - EAT",8,1,50,30,0.40,0.05,244,259
"Single Perfect Solution - EAT",8,1,50,30,0.40,0.10,244,273
"Single Perfect Solution - EAT",8,1,50,30,0.40,0.10,244,271
"Single Perfect Solution - EAT",8,1,50,30,0.40,0.15,244,279
"Single Perfect Solution - EAT",8,1,50,30,0.40,0.15,244,283
"Single Perfect Solution - EAT",8,1,50,30,0.40,0.20,244,298
"Single Perfect Solution - EAT",8,1,50,30,0.40,0.20,244,305
"Single Perfect Solution - EAT",8,1,50,30,0.50,0.05,244,238
"Single Perfect Solution - EAT",8,1,50,30,0.50,0.05,244,240
"Single Perfect Solution - EAT",8,1,50,30,0.50,0.10,244,253
"Single Perfect Solution - EAT",8,1,50,30,0.50,0.10,244,246
"Single Perfect Solution - EAT",8,1,50,30,0.50,0.15,244,264
"Single Perfect Solution - EAT",8,1,50,30,0.50,0.15,232,257
"Single Perfect Solution - EAT",8,1,50,30,0.50,0.20,244,276
"Single Perfect Solution - EAT",8,1,50,30,0.50,0.20,183,264
"Single Perfect Solution - EAT",8,1,50,30,0.60,0.05,229,229
"Single Perfect Solution - EAT",8,1,50,30,0.60,0.05,244,227
"Single Perfect Solution - EAT",8,1,50,30,0.60,0.10,242,236
"Single Perfect Solution - EAT",8,1,50,30,0.60,0.10,244,237
"Single Perfect Solution - EAT",8,1,50,30,0.60,0.15,244,249
"Single Perfect Solution - EAT",8,1,50,30,0.60,0.15,244,246
"Single Perfect Solution - EAT",8,1,50,30,0.60,0.20,244,251
"Single Perfect Solution - EAT",8,1,50,30,0.60,0.20,244,254
"Single Perfect Solution - EAT",8,1,50,30,0.70,0.05,244,216
"Single Perfect Solution - EAT",8,1,50,30,0.70,0.05,245,216
"Single Perfect Solution - EAT",8,1,50,30,0.70,0.10,244,225
"Single Perfect Solution - EAT",8,1,50,30,0.70,0.10,244,223
"Single Perfect Solution - EAT",8,1,50,30,0.70,0.15,244,234
"Single Perfect Solution - EAT",8,1,50,30,0.70,0.15,228,233
"Single Perfect Solution - EAT",8,1,50,30,0.70,0.20,244,246
"Single Perfect Solution - EAT",8,1,50,30,0.70,0.20,249,241
"Single Perfect Solution - EAT",8,1,50,30,0.80,0.05,244,222
"Single Perfect Solution - EAT",8,1,50,30,0.80,0.05,244,212
"Single Perfect Solution - EAT",8,1,50,30,0.80,0.10,244,219
"Single Perfect Solution - EAT",8,1,50,30,0.80,0.10,244,219
"Single Perfect Solution - EAT",8,1,50,30,0.80,0.15,244,231
"Single Perfect Solution - EAT",8,1,50,30,0.80,0.15,244,224
"Single Perfect Solution - EAT",8,1,50,30,0.80,0.20,244,227
"Single Perfect Solution - EAT",8,1,50,30,0.80,0.20,244,231
"Single Perfect Solution - EAT",8,1,50,30,0.90,0.05,241,204
"Single Perfect Solution - EAT",8,1,50,30,0.90,0.05,241,203
"Single Perfect Solution - EAT",8,1,50,30,0.90,0.10,244,213
"Single Perfect Solution - EAT",8,1,50,30,0.90,0.10,244,213
"Single Perfect Solution - EAT",8,1,50,30,0.90,0.15,244,217
"Single Perfect Solution - EAT",8,1,50,30,0.90,0.15,244,217
"Single Perfect Solution - EAT",8,1,50,30,0.90,0.20,244,225
"Single Perfect Solution - EAT",8,1,50,30,0.90,0.20,244,225
"Single Perfect Solution - EAT",8,1,50,40,0.40,0.05,244,365
"Single Perfect Solution - EAT",8,1,50,40,0.40,0.05,244,371
"Single Perfect Solution - EAT",8,1,50,40,0.40,0.10,201,384
"Single Perfect Solution - EAT",8,1,50,40,0.40,0.10,244,385
"Single Perfect Solution - EAT",8,1,50,40,0.40,0.15,243,393
"Single Perfect Solution - EAT",8,1,50,40,0.40,0.15,192,398
"Single Perfect Solution - EAT",8,1,50,40,0.40,0.20,244,419
"Single Perfect Solution - EAT",8,1,50,40,0.40,0.20,244,427
"Single Perfect Solution - EAT",8,1,50,40,0.50,0.05,244,332
"Single Perfect Solution - EAT",8,1,50,40,0.50,0.05,244,348
"Single Perfect Solution - EAT",8,1,50,40,0.50,0.10,244,347
"Single Perfect Solution - EAT",8,1,50,40,0.50,0.10,184,350
"Single Perfect Solution - EAT",8,1,50,40,0.50,0.15,244,359
"Single Perfect Solution - EAT",8,1,50,40,0.50,0.15,244,360
"Single Perfect Solution - EAT",8,1,50,40,0.50,0.20,244,377
"Single Perfect Solution - EAT",8,1,50,40,0.50,0.20,244,378
"Single Perfect Solution - EAT",8,1,50,40,0.60,0.05,244,326
"Single Perfect Solution - EAT",8,1,50,40,0.60,0.05,242,320
"Single Perfect Solution - EAT",8,1,50,40,0.60,0.10,183,327
"Single Perfect Solution - EAT",8,1,50,40,0.60,0.10,242,336
"Single Perfect Solution - EAT",8,1,50,40,0.60,0.15,244,345
"Single Perfect Solution - EAT",8,1,50,40,0.60,0.15,244,340
"Single Perfect Solution - EAT",8,1,50,40,0.60,0.20,244,367
"Single Perfect Solution - EAT",8,1,50,40,0.60,0.20,244,343
"Single Perfect Solution - EAT",8,1,50,40,0.70,0.05,244,302
"Single Perfect Solution - EAT",8,1,50,40,0.70,0.05,244,302
"Single Perfect Solution - EAT",8,1,50,40,0.70,0.10,243,311
"Single Perfect Solution - EAT",8,1,50,40,0.70,0.10,243,323
"Single Perfect Solution - EAT",8,1,50,40,0.70,0.15,244,340
"Single Perfect Solution - EAT",8,1,50,40,0.70,0.15,244,320
"Single Perfect Solution - EAT",8,1,50,40,0.70,0.20,244,334
"Single Perfect Solution - EAT",8,1,50,40,0.70,0.20,183,331
"Single Perfect Solution - EAT",8,1,50,40,0.80,0.05,244,297
"Single Perfect Solution - EAT",8,1,50,40,0.80,0.05,241,295
"Single Perfect Solution - EAT",8,1,50,40,0.80,0.10,229,303
"Single Perfect Solution - EAT",8,1,50,40,0.80,0.10,244,300
"Single Perfect Solution - EAT",8,1,50,40,0.80,0.15,241,309
"Single Perfect Solution - EAT",8,1,50,40,0.80,0.15,244,312
"Single Perfect Solution - EAT",8,1,50,40,0.80,0.20,244,318
"Single Perfect Solution - EAT",8,1,50,40,0.80,0.20,244,317
"Single Perfect Solution - EAT",8,1,50,40,0.90,0.05,244,288
"Single Perfect Solution - EAT",8,1,50,40,0.90,0.05,243,290
"Single Perfect Solution - EAT",8,1,50,40,0.90,0.10,244,302
"Single Perfect Solution - EAT",8,1,50,40,0.90,0.10,244,294
"Single Perfect Solution - EAT",8,1,50,40,0.90,0.15,244,301
"Single Perfect Solution - EAT",8,1,50,40,0.90,0.15,244,305
"Single Perfect Solution - EAT",8,1,50,40,0.90,0.20,243,324
"Single Perfect Solution - EAT",8,1,50,40,0.90,0.20,244,308
"Single Perfect Solution - EAT",8,1,50,50,0.40,0.05,244,492
"Single Perfect Solution - EAT",8,1,50,50,0.40,0.05,244,487
"Single Perfect Solution - EAT",8,1,50,50,0.40,0.10,244,507
"Single Perfect Solution - EAT",8,1,50,50,0.40,0.10,244,507
"Single Perfect Solution - EAT",8,1,50,50,0.40,0.15,244,538
"Single Perfect Solution - EAT",8,1,50,50,0.40,0.15,215,536
"Single Perfect Solution - EAT",8,1,50,50,0.40,0.20,244,552
"Single Perfect Solution - EAT",8,1,50,50,0.40,0.20,244,554
"Single Perfect Solution - EAT",8,1,50,50,0.50,0.05,244,448
"Single Perfect Solution - EAT",8,1,50,50,0.50,0.05,242,446
"Single Perfect Solution - EAT",8,1,50,50,0.50,0.10,244,456
"Single Perfect Solution - EAT",8,1,50,50,0.50,0.10,244,468
"Single Perfect Solution - EAT",8,1,50,50,0.50,0.15,242,476
"Single Perfect Solution - EAT",8,1,50,50,0.50,0.15,184,473
"Single Perfect Solution - EAT",8,1,50,50,0.50,0.20,244,499
"Single Perfect Solution - EAT",8,1,50,50,0.50,0.20,244,499
"Single Perfect Solution - EAT",8,1,50,50,0.60,0.05,243,421
"Single Perfect Solution - EAT",8,1,50,50,0.60,0.05,239,429
"Single Perfect Solution - EAT",8,1,50,50,0.60,0.10,244,431
"Single Perfect Solution - EAT",8,1,50,50,0.60,0.10,244,430
"Single Perfect Solution - EAT",8,1,50,50,0.60,0.15,244,443
"Single Perfect Solution - EAT",8,1,50,50,0.60,0.15,231,439
"Single Perfect Solution - EAT",8,1,50,50,0.60,0.20,244,457
"Single Perfect Solution - EAT",8,1,50,50,0.60,0.20,244,456
"Single Perfect Solution - EAT",8,1,50,50,0.70,0.05,244,389
"Single Perfect Solution - EAT",8,1,50,50,0.70,0.05,201,401
"Single Perfect Solution - EAT",8,1,50,50,0.70,0.10,241,410
"Single Perfect Solution - EAT",8,1,50,50,0.70,0.10,244,409
"Single Perfect Solution - EAT",8,1,50,50,0.70,0.15,244,419
"Single Perfect Solution - EAT",8,1,50,50,0.70,0.15,213,416
"Single Perfect Solution - EAT",8,1,50,50,0.70,0.20,244,430
"Single Perfect Solution - EAT",8,1,50,50,0.70,0.20,244,436
"Single Perfect Solution - EAT",8,1,50,50,0.80,0.05,232,378
"Single Perfect Solution - EAT",8,1,50,50,0.80,0.05,247,385
"Single Perfect Solution - EAT",8,1,50,50,0.80,0.10,223,396
"Single Perfect Solution - EAT",8,1,50,50,0.80,0.10,243,398
"Single Perfect Solution - EAT",8,1,50,50,0.80,0.15,244,398
"Single Perfect Solution - EAT",8,1,50,50,0.80,0.15,209,410
"Single Perfect Solution - EAT",8,1,50,50,0.80,0.20,244,424
"Single Perfect Solution - EAT",8,1,50,50,0.80,0.20,183,424
"Single Perfect Solution - EAT",8,1,50,50,0.90,0.05,185,378
"Single Perfect Solution - EAT",8,1,50,50,0.90,0.05,220,367
"Single Perfect Solution - EAT",8,1,50,50,0.90,0.10,192,396
"Single Perfect Solution - EAT",8,1,50,50,0.90,0.10,244,376
"Single Perfect Solution - EAT",8,1,50,50,0.90,0.15,185,390
"Single Perfect Solution - EAT",8,1,50,50,0.90,0.15,244,392
"Single Perfect Solution - EAT",8,1,50,50,0.90,0.20,244,400
"Single Perfect Solution - EAT",8,1,50,50,0.90,0.20,183,396
"Single Perfect Solution - EAT",8,1,80,10,0.40,0.05,244,125
"Single Perfect Solution - EAT",8,1,80,10,0.40,0.05,244,118
"Single Perfect Solution - EAT",8,1,80,10,0.40,0.10,244,124
"Single Perfect Solution - EAT",8,1,80,10,0.40,0.10,244,127
"Single Perfect Solution - EAT",8,1,80,10,0.40,0.15,244,132
"Single Perfect Solution - EAT",8,1,80,10,0.40,0.15,244,139
"Single Perfect Solution - EAT",8,1,80,10,0.40,0.20,244,143
"Single Perfect Solution - EAT",8,1,80,10,0.40,0.20,244,144
"Single Perfect Solution - EAT",8,1,80,10,0.50,0.05,242,115
"Single Perfect Solution - EAT",8,1,80,10,0.50,0.05,245,114
"Single Perfect Solution - EAT",8,1,80,10,0.50,0.10,244,117
"Single Perfect Solution - EAT",8,1,80,10,0.50,0.10,244,124
"Single Perfect Solution - EAT",8,1,80,10,0.50,0.15,249,126
"Single Perfect Solution - EAT",8,1,80,10,0.50,0.15,244,126
"Single Perfect Solution - EAT",8,1,80,10,0.50,0.20,244,127
"Single Perfect Solution - EAT",8,1,80,10,0.50,0.20,244,129
"Single Perfect Solution - EAT",8,1,80,10,0.60,0.05,242,107
"Single Perfect Solution - EAT",8,1,80,10,0.60,0.05,244,114
"Single Perfect Solution - EAT",8,1,80,10,0.60,0.10,244,112
"Single Perfect Solution - EAT",8,1,80,10,0.60,0.10,244,113
"Single Perfect Solution - EAT",8,1,80,10,0.60,0.15,244,116
"Single Perfect Solution - EAT",8,1,80,10,0.60,0.15,241,121
"Single Perfect Solution - EAT",8,1,80,10,0.60,0.20,188,121
"Single Perfect Solution - EAT",8,1,80,10,0.60,0.20,244,131
"Single Perfect Solution - EAT",8,1,80,10,0.70,0.05,244,106
"Single Perfect Solution - EAT",8,1,80,10,0.70,0.05,245,107
"Single Perfect Solution - EAT",8,1,80,10,0.70,0.10,244,110
"Single Perfect Solution - EAT",8,1,80,10,0.70,0.10,244,114
"Single Perfect Solution - EAT",8,1,80,10,0.70,0.15,244,113
"Single Perfect Solution - EAT",8,1,80,10,0.70,0.15,244,113
"Single Perfect Solution - EAT",8,1,80,10,0.70,0.20,249,117
"Single Perfect Solution - EAT",8,1,80,10,0.70,0.20,244,117
"Single Perfect Solution - EAT",8,1,80,10,0.80,0.05,244,105
"Single Perfect Solution - EAT",8,1,80,10,0.80,0.05,243,108
"Single Perfect Solution - EAT",8,1,80,10,0.80,0.10,244,113
"Single Perfect Solution - EAT",8,1,80,10,0.80,0.10,244,111
"Single Perfect Solution - EAT",8,1,80,10,0.80,0.15,244,109
"Single Perfect Solution - EAT",8,1,80,10,0.80,0.15,244,116
"Single Perfect Solution - EAT",8,1,80,10,0.80,0.20,244,117
"Single Perfect Solution - EAT",8,1,80,10,0.80,0.20,244,116
"Single Perfect Solution - EAT",8,1,80,10,0.90,0.05,244,99
"Single Perfect Solution - EAT",8,1,80,10,0.90,0.05,244,101
"Single Perfect Solution - EAT",8,1,80,10,0.90,0.10,244,102
"Single Perfect Solution - EAT",8,1,80,10,0.90,0.10,244,104
"Single Perfect Solution - EAT",8,1,80,10,0.90,0.15,244,107
"Single Perfect Solution - EAT",8,1,80,10,0.90,0.15,244,110
"Single Perfect Solution - EAT",8,1,80,10,0.90,0.20,244,110
"Single Perfect Solution - EAT",8,1,80,10,0.90,0.20,244,109
"Single Perfect Solution - EAT",8,1,80,20,0.40,0.05,244,262
"Single Perfect Solution - EAT",8,1,80,20,0.40,0.05,244,263
"Single Perfect Solution - EAT",8,1,80,20,0.40,0.10,244,278
"Single Perfect Solution - EAT",8,1,80,20,0.40,0.10,249,283
"Single Perfect Solution - EAT",8,1,80,20,0.40,0.15,188,272
"Single Perfect Solution - EAT",8,1,80,20,0.40,0.15,244,299
"Single Perfect Solution - EAT",8,1,80,20,0.40,0.20,244,301
"Single Perfect Solution - EAT",8,1,80,20,0.40,0.20,244,306
"Single Perfect Solution - EAT",8,1,80,20,0.50,0.05,244,247
"Single Perfect Solution - EAT",8,1,80,20,0.50,0.05,241,243
"Single Perfect Solution - EAT",8,1,80,20,0.50,0.10,244,266
"Single Perfect Solution - EAT",8,1,80,20,0.50,0.10,244,257
"Single Perfect Solution - EAT",8,1,80,20,0.50,0.15,244,354
"Single Perfect Solution - EAT",8,1,80,20,0.50,0.15,244,268
"Single Perfect Solution - EAT",8,1,80,20,0.50,0.20,244,279
"Single Perfect Solution - EAT",8,1,80,20,0.50,0.20,244,279
"Single Perfect Solution - EAT",8,1,80,20,0.60,0.05,244,240
"Single Perfect Solution - EAT",8,1,80,20,0.60,0.05,249,236
"Single Perfect Solution - EAT",8,1,80,20,0.60,0.10,244,241
"Single Perfect Solution - EAT",8,1,80,20,0.60,0.10,244,239
"Single Perfect Solution - EAT",8,1,80,20,0.60,0.15,244,256
"Single Perfect Solution - EAT",8,1,80,20,0.60,0.15,244,250
"Single Perfect Solution - EAT",8,1,80,20,0.60,0.20,244,257
"Single Perfect Solution - EAT",8,1,80,20,0.60,0.20,244,261
"Single Perfect Solution - EAT",8,1,80,20,0.70,0.05,244,222
"Single Perfect Solution - EAT",8,1,80,20,0.70,0.05,244,222
"Single Perfect Solution - EAT",8,1,80,20,0.70,0.10,244,227
"Single Perfect Solution - EAT",8,1,80,20,0.70,0.10,228,226
"Single Perfect Solution - EAT",8,1,80,20,0.70,0.15,244,257
"Single Perfect Solution - EAT",8,1,80,20,0.70,0.15,249,238
"Single Perfect Solution - EAT",8,1,80,20,0.70,0.20,241,251
